time,hand,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,state
1765389442.8076682,Left,0.5399706959724426,0.44466397166252136,-1.756827430199337e-07,-0.002227418135818847,0.03969051332226665,-4.993643824996044e-07,-0.39527801726434375,-0.10688683636366125,-8.749053170878965e-06,retracting
1765389442.8076682,Right,0.6436963677406311,0.5936871767044067,-1.6829100957238552e-07,-0.004092352797459077,-0.005347630214339047,4.4579953424446894e-07,-0.23479344416755654,-0.6800893141701098,7.098705641347051e-06,idle
1765389442.8902774,Left,0.5392045974731445,0.4479641318321228,-1.624613901185512e-07,-0.009273769942970607,0.03994907471543026,1.6004702431160726e-07,-0.08529744629004136,0.0031299354828787807,7.982302132350594e-06,retracting
1765389442.8902774,Right,0.643582284450531,0.5943073630332947,-1.6019865256566845e-07,-0.0013810002077994043,0.007507475006349427,9.795954077111304e-08,0.032821445511013146,0.15561352556958552,-4.210670141491972e-06,idle
1765389442.9892204,Left,0.539813220500946,0.4469313323497772,-1.8221379605165566e-07,0.006151249286139418,-0.01043832846984436,-1.9963420269265502e-07,0.1558980422815902,-0.5092569024104031,-3.635236903276133e-06,idle
1765389442.9892204,Right,0.6452308297157288,0.5915853977203369,-1.5497140282150212e-07,0.016661566228189602,-0.027510439834504827,5.283092290054099e-08,0.18235314610162104,-0.3539201013227911,-4.561072548693408e-07,idle
1765389443.0984423,Left,0.5362265706062317,0.4508105218410492,-1.659702490997006e-07,-0.03283818296915588,0.0355165789875794,1.4872055609956767e-07,-0.35697437660412146,0.4207479691958314,3.189421226825991e-06,idle
1765389443.0984423,Right,0.6460996866226196,0.5943436622619629,-1.7122751216902543e-07,0.007954967147628299,0.025253760013970443,-1.4883557324824692e-07,-0.07971474831371198,0.48309160350409125,-1.8463918959700634e-06,idle
1765389443.2055867,Left,0.5308549404144287,0.45178303122520447,-1.3871391502107144e-07,-0.05039850841755361,0.009124422313787071,2.557284350269786e-07,-0.16475709948845163,-0.24762042113607638,1.0039852510877175e-06,idle
1765389443.2055867,Right,0.6465716361999512,0.5919632315635681,-1.548488199887288e-07,0.0044279955798336625,-0.022334031254334044,1.536706039400927e-07,-0.033091277675671,-0.44648525925486776,2.8382184873138575e-06,idle
1765389443.2936053,Left,0.5204629302024841,0.46220916509628296,-1.6452445095183066e-07,-0.1173179357846317,0.11770316608842869,-2.9138143007320276e-07,-0.7554697236124176,1.225771898788942,-6.176456596163311e-06,idle
1765389443.2936053,Right,0.6451141238212585,0.5868412852287292,-1.393143946870623e-07,-0.016454212434494027,-0.057822900377088315,1.7537191292376936e-07,-0.2357443352057478,-0.40064249205865654,2.4499136566119916e-07,idle
1765389443.3887272,Left,0.5034491419792175,0.48122063279151917,-1.8912624000222422e-07,-0.17886307241145952,0.19986433817078977,-2.586344392340826e-07,-0.6470135918351014,0.8637464789576544,3.442635653419685e-07,idle
1765389443.3887272,Right,0.6403473615646362,0.5770242214202881,-9.984919557837202e-08,-0.05011216382184124,-0.1032051282051282,4.1489095040322854e-07,-0.35384033921286306,-0.47709567062199915,2.5180230517989966e-06,idle
1765389443.4752884,Left,0.47138938307762146,0.49612075090408325,-1.6554675141833286e-07,-0.3703709951964392,0.17213390752043717,2.7240250557854776e-07,-2.2123990441595183,-0.32035634543357794,6.134814748296154e-06,idle
1765389443.4752884,Right,0.6428644061088562,0.5821400880813599,-1.3598794623703725e-07,0.029078206597183968,0.05910115021043122,-4.174936276872458e-07,0.9148483116199875,1.8750464733035899,-9.616139208027205e-06,idle
1765389443.5905166,Left,0.44933271408081055,0.5234281420707703,-1.44228465615015e-07,-0.19141732291610628,0.2369853631890619,1.850093138824157e-07,1.5530374454483726,0.5628090095152418,-7.584359541318958e-07,idle
1765389443.5905166,Right,0.6370413303375244,0.5744197964668274,-1.3716433500121639e-07,-0.050535172624983964,-0.06700003310559444,-1.0209211009165307e-08,-0.6909193732387945,-1.094360663906087,3.5345905003714856e-06,idle
1765389443.6883981,Left,0.42689958214759827,0.5441220998764038,-1.90720243153919e-07,-0.22918650817815342,0.21141835852342616,-4.7497996199816136e-07,-0.38586621398712784,-0.26120349763629974,-6.742733828893319e-06,idle
1765389443.6883981,Right,0.6340070366859436,0.5723438858985901,-1.4721126717631705e-07,-0.030999646810946423,-0.021208393720542205,-1.0264377305716406e-07,0.19958331988922265,0.4678270499927709,-9.443511754769134e-07,idle
1765389443.7906559,Left,0.410000741481781,0.553934633731842,-1.602731884986497e-07,-0.16525734436931686,0.09595884821636745,2.9774820034696826e-07,0.6251768418746991,-1.1291030214943754,7.55667246965919e-06,idle
