time,hand,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,state
1765389449.271824,Left,0.510067880153656,0.4701317846775055,-1.322858054209064e-07,-0.0784715792020154,0.06242883330413674,-3.5105841522011865e-07,0.0688193762702339,-0.6015669796737424,9.312339915233447e-08,retracting
1765389449.271824,Right,0.6507071256637573,0.6227100491523743,-1.677586141113352e-07,0.0064972847168347555,-0.01889123851948247,1.3023391385272025e-07,0.06587419055713496,-0.3462184985332392,1.1486456896283919e-06,idle
1765389449.362225,Left,0.49952706694602966,0.4801281690597534,-1.8080730512792798e-07,-0.11660040351293614,0.11057803887438353,-5.367352910492903e-07,-0.4217735588854395,0.5326170464965804,-2.0539210987098086e-06,retracting
1765389449.362225,Right,0.651185154914856,0.6260136365890503,-1.863979122163073e-07,0.005287865601181528,0.036543634781232695,-2.0618425138823472e-07,-0.013378356500938349,0.6132096706613994,-3.7213916083624713e-06,idle
1765389449.4710903,Left,0.4885583221912384,0.49001893401145935,-2.0110752529944875e-07,-0.10075523308527552,0.09085326993916086,-1.8647105578517147e-07,0.14554845384814888,-0.1811851525447756,3.2174105109025014e-06,idle
1765389449.4710903,Right,0.6500704288482666,0.6242251396179199,-1.6989748985452024e-07,-0.010239502073961815,-0.01642853701375779,1.5156737969867965e-07,-0.142629223697312,-0.48658471279552484,3.286187233143025e-06,idle
1765389449.5561972,Left,0.4724617004394531,0.5075440406799316,-1.8943860879971908e-07,-0.19028247512753305,0.20716897776274626,1.3794138595440427e-07,-1.0583254964820858,1.3749991223113653,3.83496632574637e-06,idle
1765389449.5561972,Right,0.6488255858421326,0.6239765286445618,-1.731686865014126e-07,-0.014715622445816071,-0.002938896874383473,-3.8669691330140546e-08,-0.05291341726600094,0.15946464754414547,-2.2488433470433886e-06,idle
1765389449.6518178,Left,0.4585384130477905,0.5245139002799988,-1.8290077719029796e-07,-0.14483180230943216,0.1765226330304353,6.800735405023966e-08,0.47278366633182173,-0.31878716691825415,-7.27462674476621e-07,idle
1765389449.6518178,Right,0.6495159864425659,0.6240448951721191,-1.7563809251441853e-07,0.007181634657354867,0.0007111572953454228,-2.5687074714234686e-08,0.22777804714311503,0.03796832666439473,1.350468255291467e-07,idle
