time,hand,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,state
1765389005.2034843,Left,0.32814252376556396,0.5203129649162292,-2.1112636972020482e-08,-0.29459323017896355,0.055037483908423154,-1.551734341067422e-07,-0.9619103685886785,-0.27071220874659974,-4.993552749561909e-06,retracting
1765389005.2034843,Right,0.6462746858596802,0.6425721645355225,-7.741659402427103e-08,0.007876244796770439,-0.013509552166302336,-1.8494747627084686e-07,-0.26043967461307727,-0.44814812475734067,-2.0149691974516894e-06,idle
1765389005.2841825,Left,0.33086827397346497,0.522993266582489,-1.4053398444957566e-07,0.033777066412978285,0.03321387525740606,-1.4798504915030138e-06,4.0691128937220045,-0.2704347143181158,-1.6415189041800708e-05,retracting
1765389005.2841825,Right,0.6455187201499939,0.6449288725852966,-8.393441675025315e-08,-0.009367807771964085,0.029203954229731766,-8.076783061242015e-08,-0.2136855780675371,0.5292990304423437,1.2909777279243006e-06,idle
1765389005.3753529,Left,0.3338601291179657,0.5311899781227112,-2.2123055032352568e-07,0.03281611209322273,0.08990549064320756,-8.851189056145254e-07,-0.01054021105651734,0.6218210158556282,6.523303250082193e-06,idle
1765389005.3753529,Right,0.6440688371658325,0.6445503830909729,-7.3512175902124e-08,-0.015903016767957825,-0.0041514555591585685,1.1431617087592832e-07,-0.07168132834217023,-0.3658582430234152,2.139775541006145e-06,idle
1765389005.4651926,Left,0.33670443296432495,0.5333158373832703,-1.8887386943333695e-07,0.03165976672903149,0.023662805355413135,3.601601743148286e-07,-0.012871207320326383,-0.7373431521392123,1.3861122901328264e-05,idle
1765389005.4651926,Right,0.645137369632721,0.6456816792488098,-8.321000422029101e-08,0.011893767498639915,0.012592386184201797,-1.0794591538606789e-07,0.3094042525815798,0.1863746464433299,-2.473985264538396e-06,idle
1765389005.5818644,Left,0.3369719088077545,0.5373020172119141,-1.9686605412516656e-07,0.002292549202320596,0.03416575220135811,-6.850142579278458e-08,-0.2517079308994325,0.09002129726913971,-3.6740806077725717e-06,idle
1765389005.5818644,Right,0.6451303362846375,0.6408371329307556,-6.798902063565038e-08,-6.0283187938458014e-05,-0.04152285550222026,1.3045983266407255e-07,-0.10245878287409481,-0.4638245180232975,2.04338792061766e-06,idle
1765389005.6754193,Left,0.33945685625076294,0.5362222790718079,-1.7193654855418572e-07,0.02656136116901717,-0.011541215806400645,2.6646905675968584e-07,0.25940696717914796,-0.4885573288926411,3.580466859799889e-06,idle
1765389005.6754193,Right,0.6451429724693298,0.6414550542831421,-8.72624568160063e-08,0.00013506694733408426,0.00660490114628515,-2.0601188197955035e-07,0.002088078567612896,0.5144329028737477,-3.5965133833928977e-06,idle
1765389005.7721398,Left,0.34218108654022217,0.5363526344299316,-1.3609712823381415e-07,0.028166019596968017,0.0013477537437603993,3.705464325073415e-07,0.01659068284461194,0.13326001488905814,1.0760637293594507e-06,idle
1765389005.7721398,Right,0.6436190009117126,0.6459373235702515,-8.145674712523032e-08,-0.01575645529056511,0.04634251556048561,6.002566433440679e-08,-0.16430363046406493,0.41085015119970086,2.7505819797986457e-06,idle
1765389005.8679035,Left,0.3575359880924225,0.5287919044494629,-1.331975170160149e-07,0.1603415931803357,-0.0789519546285185,3.027881883090821e-08,1.3802265013444472,-0.8385194218638629,-3.553200982700676e-06,firing
1765389005.8679035,Right,0.6435337066650391,0.6432007551193237,-8.196311540586976e-08,-0.0008906742484974929,-0.02857626561636401,-5.287685927369546e-09,0.15523401488781208,-0.7823297786825367,-6.820262963794671e-07,idle
