time,hand,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,state
1765389325.3566458,Left,0.4672197103500366,0.5154995918273926,-1.6186743323487462e-07,-0.12854580965055998,0.2007460373895538,1.1156057139948606e-07,-0.3571363121796596,0.8688804048681027,-3.614141712536564e-06,retracting
1765389325.3566458,Right,0.677484393119812,0.582693874835968,-2.523005981913684e-08,-0.036097110981920214,-0.04019184848149981,2.7179426843076363e-07,-0.4751278542388841,-0.18976894575957315,-1.1877404246028716e-06,idle
1765389325.447837,Left,0.4541679620742798,0.5266282558441162,-1.2902987123197818e-07,-0.1431249411740099,0.1220364773428431,3.6009537041810006e-07,-0.1598741637959551,-0.8631258367465275,2.7254225056812017e-06,retracting
1765389325.447837,Right,0.6764540076255798,0.5852397680282593,-5.699439142858864e-08,-0.011299165455287018,0.027918161282563452,-3.4832636953924903e-07,0.27193326286626296,0.746891599108589,-6.8002177145192365e-06,idle
1765389325.5352478,Left,0.4396616816520691,0.5394757390022278,-1.3211682414748793e-07,-0.16595545336268197,0.1469784003905877,-3.531550857229344e-08,-0.2611867336420832,0.2853417986314357,-4.5235987294796164e-06,idle
1765389325.5352478,Right,0.6739501953125,0.5890534520149231,-8.512311922004301e-08,-0.028644235149075218,0.04362949264511343,-3.21799636935109e-07,-0.1984319081707965,0.1797415356186773,3.034724138387923e-07,idle
1765389325.648313,Left,0.42598429322242737,0.5506859421730042,-1.4593113917271694e-07,-0.12096899183940282,0.09914809269763616,-1.221800324053268e-07,0.3978805548213648,-0.42303281293418266,-7.682690250953907e-07,idle
1765389325.648313,Right,0.6751545667648315,0.5902608036994934,-9.100133269157595e-08,0.010652004301710141,0.010678362819728823,-5.198957104465031e-08,0.3475536644948376,-0.2914346532929801,2.386321908366435e-06,idle
1765389325.742913,Left,0.4124944508075714,0.5623159408569336,-1.3977640378470824e-07,-0.1433644485661148,0.12359880099933614,6.540997424851253e-08,-0.2380096227421818,0.25985198380551816,1.9936287640264956e-06,idle
1765389325.742913,Right,0.6727315783500671,0.5907562375068665,-1.0718580512047993e-07,-0.02575051563109699,0.005265264960903254,-1.7200185841667464e-07,-0.3868708792948211,-0.05752815827635678,-1.2754407999088615e-06,idle
1765389325.8466015,Left,0.40489059686660767,0.5708415508270264,-1.0446792941820604e-07,-0.07297806736533798,0.08182463045169558,3.3887345034396053e-07,0.6755340263968309,-0.4009280367595327,2.624568558969937e-06,idle
1765389325.8466015,Right,0.6735336780548096,0.5926833748817444,-1.0824427931765968e-07,0.0076981602672646565,0.01849572101963297,-1.0158717127655044e-08,0.3210240151828334,0.12697943977153053,1.5532912335387397e-06,idle
