time,hand,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,state
1765389440.6033669,Left,0.554859459400177,0.4072805941104889,-8.829587727632315e-08,-0.0993702172915806,0.05346591596354815,3.638926770712476e-07,-0.9865212205355149,-0.3766345849047217,8.790558322906287e-06,retracting
1765389440.6033669,Right,0.6394102573394775,0.5830709934234619,-1.630031079002947e-07,-0.014857919469060883,0.02532881298682922,-1.9364208045251516e-07,-0.017081260395686144,0.40567069245235693,-3.794962835368008e-06,idle
1765389440.6982782,Left,0.5476019978523254,0.4169900417327881,-6.046583678198658e-08,-0.0764656971968439,0.10230018814982654,2.932214570321509e-07,0.24132543954320168,0.5145251745673589,-7.446025137592118e-07,retracting
1765389440.6982782,Right,0.6383283138275146,0.5859267711639404,-1.683200565594234e-07,-0.011399518195771277,0.0300889001650393,-5.602016400630535e-08,0.03643823157793067,0.050152988396795786,1.4500050356781397e-06,idle
1765389440.7943845,Left,0.5397062301635742,0.4230169653892517,-6.762428483853e-08,-0.08215661661279239,0.06271102136199792,-7.448469809489057e-08,-0.05921484813901896,-0.41193106560635656,-3.826036277127878e-06,idle
1765389440.7943845,Right,0.6385783553123474,0.588286280632019,-1.708422558976963e-07,0.002601718188335868,0.024551040811314342,-2.6243852684614524e-08,0.14568491058227914,-0.0576222358248619,3.0982687052513924e-07,idle
1765389440.9018643,Left,0.5271862149238586,0.4428789019584656,-1.3845011892499315e-07,-0.11648713517878098,0.18479690685288253,-6.589687273868823e-07,-0.3194136492955908,1.1358959852928203,-5.438082049133476e-06,idle
1765389440.9018643,Right,0.6424273252487183,0.5901018381118774,-1.8592054118471424e-07,0.03581109708675408,0.016892079245257905,-1.4028946633558444e-07,0.30898248403659934,-0.07125953716447489,-1.0610887095221587e-06,idle
1765389441.003821,Left,0.5013366937637329,0.4662414789199829,6.538888186469194e-08,-0.2535345398082954,0.22914235671843175,1.999272131195802e-06,-1.3441738610718688,0.43494435175831975,2.6072276875286255e-05,idle
1765389441.003821,Right,0.6410419344902039,0.5801827907562256,-1.5572084066661773e-07,-0.01358804313003786,-0.09728695131618639,2.962015089476688e-07,-0.4845114230243204,-1.1198786929100804,4.281144624049019e-06,idle
1765389441.1003485,Left,0.4729467034339905,0.48168742656707764,-2.4789966346361325e-07,-0.2941127434756191,0.16001590649745842,-3.245585944052333e-06,-0.42037938961204596,-0.7161316254455284,-5.4335333676933985e-05,idle
1765389441.1003485,Right,0.636798620223999,0.5769104361534119,-1.553931525677399e-07,-0.04395960638828649,-0.03390072270825409,3.3947614862095915e-09,-0.3146413115952569,0.6566644573640782,-3.03339996963091e-06,idle
1765389441.2105846,Left,0.45026567578315735,0.5048418641090393,-1.8583826033591322e-07,-0.20574942037009802,0.2100439264302584,5.629858539681393e-07,0.8015819561098604,0.45382582579141695,3.454920349924401e-05,idle
1765389441.2105846,Right,0.6369210481643677,0.5769506096839905,-1.409160717003033e-07,0.00111059684577519,0.00036443148688046647,1.3132786763375348e-07,0.40885132429306315,0.3108340469873728,1.1605365877254024e-06,idle
1765389441.2880354,Left,0.4207175672054291,0.5228431224822998,-1.8693188508223102e-07,-0.38150834841712533,0.23242199524706636,-1.4120259835185673e-08,-2.2692991729875724,0.2889328788205487,-7.451265442569974e-06,idle
1765389441.2880354,Right,0.634575605392456,0.5794016718864441,-1.5816011966762744e-07,-0.030283021191188603,0.03164671912132294,-2.2264532576539332e-07,-0.40533651541905047,0.40389908067148306,-4.5703002627867915e-06,idle
1765389441.413613,Left,0.40236857533454895,0.5468361377716064,-2.086796513367517e-07,-0.14611665600300733,0.19106113219583415,-1.7318176949484846e-07,1.8744706623922887,-0.3293647433587593,-1.266638301101671e-06,idle
1765389441.413613,Right,0.6336365938186646,0.5798155069351196,-1.6712338890556566e-07,-0.007477535118879233,0.0032954504462599033,-7.137628797910283e-08,0.18160460186901636,-0.2257667669915601,1.2045853043949896e-06,idle
1765389441.498255,Left,0.3914735019207001,0.556161105632782,-1.4299266126727161e-07,-0.12871957162252756,0.1101695989453937,7.760572968851387e-07,0.20553741713110976,-0.9556909909988208,1.1214761144838924e-05,idle
1765389441.498255,Right,0.6356562376022339,0.5824297070503235,-1.7045400113602227e-07,0.023861030832586883,0.030885401702468073,-3.93494346720216e-08,0.37024870152866685,0.3259607872188673,3.78380455230791e-07,idle
1765389441.5904217,Left,0.39067840576171875,0.5709882974624634,-9.178028648193504e-08,-0.008626721852163228,0.16087369850611136,5.556496628380944e-07,1.3029966246219704,0.5501349223408557,-2.391403016527334e-06,idle
1765389441.5914252,Right,0.6352882385253906,0.5814392566680908,-1.5958264043547388e-07,-0.003992756903576279,-0.01074629761365841,1.1795328635259117e-07,-0.3022110931046759,-0.4517001952232466,1.7067203828608092e-06,idle
1765389441.6889498,Left,0.39101743698120117,0.5725417137145996,-7.369769861043096e-08,0.0034409580478975553,0.01576621811608757,1.8352712873538992e-07,0.12247951777113163,-1.4727515454784756,-3.7768145083497913e-06,idle
1765389441.6889498,Right,0.6338427662849426,0.5809299945831299,-1.692162641120376e-07,-0.014670652886702464,-0.0051686964770106735,-9.777534638519362e-08,-0.108374067066281,0.05660921595483234,-2.189512741965948e-06,idle
1765389441.806286,Left,0.3920096755027771,0.574316680431366,-7.017916914264788e-08,0.008456366429337754,0.015127178224259566,2.998671571905876e-08,0.04274388682155661,-0.0054462262558392675,-1.3085502789347221e-06,idle
1765389441.806286,Right,0.6334642767906189,0.5838649868965149,-1.790782278021652e-07,-0.0032256819142364836,0.025013512305341525,-8.40487210112425e-08,0.09753992231887,0.2572282889248979,1.1698535329591471e-07,idle
1765389441.8937447,Left,0.39312314987182617,0.5738855004310608,-4.20367349818207e-08,0.012731443619352939,-0.004930103481740761,3.217800281616836e-07,0.04888114690914938,-0.22933455703655117,3.3363588863209764e-06,idle
1765389441.8937447,Right,0.6342500448226929,0.5817369222640991,-1.6722788132028654e-07,0.00898445593029976,-0.024332248356177828,1.354966241680831e-07,0.13961047139773883,-0.5642184384116078,2.5102770766327164e-06,idle
