time,hand,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,state
1765389075.6681678,Right,0.4505336880683899,0.688090443611145,-1.6689681103798648e-07,-0.1492575521524747,0.07811894748619773,-5.109896504043044e-07,-0.15836045874392315,0.012528301006604308,-9.114548095455386e-07,firing
1765389075.6965158,Left,0.46054086089134216,0.7659606337547302,2.2507553865125374e-07,0.35776637163761743,0.7328921645453721,-3.4425993002120546e-06,4.75753548112699,-14.434622571062764,-0.0003470458622354237,firing
1765389075.6965158,Right,0.4505336880683899,0.688090443611145,-1.6689681103798648e-07,-0.1492575521524747,0.07811894748619773,-5.109896504043044e-07,-0.15836045874392315,0.012528301006604308,-9.114548095455386e-07,firing
1765389075.746874,Left,0.44971877336502075,0.7764573693275452,2.008042230272622e-07,-0.21490178393886886,0.20844104195665142,-4.819725411989992e-07,-11.371873304392045,-10.414393855061414,5.879124249749309e-05,firing
1765389075.746874,Right,0.4505336880683899,0.688090443611145,-1.6689681103798648e-07,-0.1492575521524747,0.07811894748619773,-5.109896504043044e-07,-0.15836045874392315,0.012528301006604308,-9.114548095455386e-07,firing
1765389075.779816,Left,0.4377515912055969,0.7909473776817322,9.254249278001225e-08,-0.3632823808696659,0.4398666840368247,-3.286452783734015e-06,-4.50432322411289,7.025284409410567,-8.513434875792938e-05,firing
1765389075.779816,Right,0.4505336880683899,0.688090443611145,-1.6689681103798648e-07,-0.1492575521524747,0.07811894748619773,-5.109896504043044e-07,-0.15836045874392315,0.012528301006604308,-9.114548095455386e-07,retracting
1765389075.833195,Left,0.4320862591266632,0.8092564344406128,1.3111640839724714e-07,-0.10613398216965626,0.34300074144214965,7.226413589340686e-07,4.817402260331261,-1.8146806014105983,7.510612269960568e-05,firing
1765389075.833195,Right,0.4505336880683899,0.688090443611145,-1.6689681103798648e-07,-0.1492575521524747,0.07811894748619773,-5.109896504043044e-07,-0.15836045874392315,0.012528301006604308,-9.114548095455386e-07,retracting
1765389075.8696227,Left,0.4325714111328125,0.8244142532348633,1.023884266260211e-07,0.01331820353559484,0.4161065259933634,-7.88629344095324e-07,3.279154784128946,2.006871466966169,-4.1486813545471166e-05,firing
1765389075.8696227,Right,0.4505336880683899,0.688090443611145,-1.6689681103798648e-07,-0.1492575521524747,0.07811894748619773,-5.109896504043044e-07,-0.15836045874392315,0.012528301006604308,-9.114548095455386e-07,retracting
1765389075.9223495,Left,0.43237239122390747,0.8257865905761719,2.7105170374852605e-07,-0.003774553248444509,0.02602734770655477,3.1988182692809967e-06,-0.32417621432464266,-7.398127341399013,7.562476249174666e-05,retracting
1765389075.9223495,Right,0.4505336880683899,0.688090443611145,-1.6689681103798648e-07,-0.1492575521524747,0.07811894748619773,-5.109896504043044e-07,-0.15836045874392315,0.012528301006604308,-9.114548095455386e-07,retracting
1765389075.9836657,Left,0.4378500282764435,0.8183826208114624,3.580716452233901e-07,0.08933417969585386,-0.12075052784247547,1.4191986461094727e-06,1.518500075912895,-2.3937842146007244,-2.902362052868553e-05,retracting
1765389075.9836657,Right,0.4505336880683899,0.688090443611145,-1.6689681103798648e-07,-0.1492575521524747,0.07811894748619773,-5.109896504043044e-07,-0.15836045874392315,0.012528301006604308,-9.114548095455386e-07,idle
